author id;created_at;geo;id;lang;like_count;quote_count;reply_count;retweet_count;source;tweet;tweettype;username;tweetcount;followers;following
1086704179735859203;2021-12-29 18:31:13+00:00; ;1476259528085807113;de;0;0;0;3;Twitter for Android;RT @LadyMariaNapier: Warum wollen gerade heute so viele Leute Dessous bei mir kaufen? Wird morgen der Herr Nikolaus gefickt?;retweeted;kaZauberlehrbub;191101;591;510
1453474154338979849;2021-12-29 18:23:12+00:00; ;1476257511388946447;de;0;0;0;4;Twitter for iPhone;RT @DeutschePostDHL: Weihnachtspostfilialen der Deutschen Post: Christkind, Weihnachtsmann und Nikolaus beantworten 648.850 Kinderbriefe. h…;retweeted;Natrix1138;1111;47;527
2980395748;2021-12-29 18:08:18+00:00; ;1476253759034605569;de;1;0;1;0;Twitter for Android;@C_S_Mied Ja - ein richtiger Bischof Nikolaus, kein Weihnachtsmann 😊 Die gibt es hier jedes Jahr im Weltladen und sie sind immer schnell vergriffen. Einen davon muss ich mir immer sichern. Nebenbei ist es auch leckere Fair-Trade-Schokolade 👍;replied_to;WogehtszumHafen;5289;72;103
76401579;2021-12-29 18:04:33+00:00; ;1476252815404249092;de;2;0;1;0;Twitter for Android;Eine Frage, die mir zZt ständig durch den Kopf geht?  Wenn... Der... Osterhase und der Nikolaus... Gemeinsam Urlaub machen... Ja wie sieht das wohl aus...?  🎶😖🎶;;FraeuleinVomAmt;41576;1658;881
503683103;2021-12-29 17:56:41+00:00; ;1476250836921729024;de;0;0;0;6;Twitter Web App;RT @WilligesFleisch: Bitte lieber #Nikolaus hol schnell deine Rute raus! → https://t.co/dqV32g2iyv https://t.co/WMb4nV6Xnj;retweeted;Muschidampf;2410;376;42
1368148421996142592;2021-12-29 17:55:21+00:00; ;1476250499657740291;de;0;0;0;15;Twitter for iPhone;RT @lxsseyt: Charity Stream Offline, die Wahnsinns summe von  1,702€ können wir mit besten gewissen ans Kinderhospiz St. Nikolaus spenden!…;retweeted;SpceLeon2;20;4;50
1329088102229372940;2021-12-29 17:46:24+00:00; ;1476248248457342977;de;2;0;0;0;Twitter for iPhone;@nikolaus_br Ein bissl sehen die braunen so aus, ja. Sind aber Minischweinchen☺️;replied_to;CarinaR44012129;12354;2693;1903
2742937077;2021-12-29 16:50:10+00:00; ;1476234098981146637;de;0;0;0;158;Twitter for iPhone;RT @GermanDream18: Ich hoffe Ihr hattet einen fleißigen Nikolaus ❤ https://t.co/Ji6LqPiyEp;retweeted;Jemba221;3069;139;342
1324160897418448896;2021-12-29 16:49:51+00:00; ;1476234018106621954;de;0;0;0;73;Twitter for Android;RT @blondehexe90: Schönen Nikolaus Tag Euch 🤶🎅#blondehexe #mariawolters https://t.co/fvKiWiifSF;retweeted;leatherpants83;3920;105;227
1383361644;2021-12-29 16:39:11+00:00; ;1476231332112052226;de;0;0;0;0;Twitter Web App;@MaxBunse Ja Max, deshalb sollte sie ja auch so früh wie möglich beendet werden. Nikolaus war allerletzter Termin. Zitat: Nikolaus ist Groko aus!;replied_to;dj48jupp;2835;19;287
1445492309659951106;2021-12-29 16:31:03+00:00; ;1476229287086895111;de;0;0;0;0;Tumblr;📷 Freitag, 01. Oktober 2021 Blome &amp  Augstein über die Ampel “Jetzt entscheidet die Oberschicht, wer Kanzler wird” Grüne und FDP in einer Regierung, das könnte so werden wie Nikolaus Blome und Jakob Augstein in einem Auto: nie langweilig,... https://t.co/3OywgcOrg3;;DerMontagcom;8599;19;35
1293192041598345221;2021-12-29 16:14:52+00:00; ;1476225213880836104;de;0;0;0;2469;Twitter for Android;RT @LastKobeAlive: Erich Kästner einfach geilster Antifaschist. Wünscht sich Naziprügel zu Nikolaus. https://t.co/7DY9kVRwKQ;retweeted;HectorPascal8;3960;160;915
47360112;2021-12-29 16:09:45+00:00; ;1476223927911391249;de;0;0;0;2469;Twitter for Android;RT @LastKobeAlive: Erich Kästner einfach geilster Antifaschist. Wünscht sich Naziprügel zu Nikolaus. https://t.co/7DY9kVRwKQ;retweeted;detlevnitsche;1348;36;212
1118565701042802690;2021-12-29 15:56:03+00:00; ;1476220477714710538;de;0;0;0;0;Twitter for iPhone;@tweetboijulia oh nikolaus oh nikolaus;replied_to;didiwhodis;264;31;49
2330946551;2021-12-29 15:50:20+00:00; ;1476219039093567495;de;0;0;0;2469;Twitter for Android;RT @LastKobeAlive: Erich Kästner einfach geilster Antifaschist. Wünscht sich Naziprügel zu Nikolaus. https://t.co/7DY9kVRwKQ;retweeted;Ivan_Sorenson;2873;34;209
1016294349578080256;2021-12-29 15:46:24+00:00; ;1476218048382214156;de;1;0;0;0;Twitter for Android;@simonanderegg @nikolaus_br Ja, der Gott Israels ist auch unser Gott. 🙌;replied_to;sc_20201;38123;1030;2025
1022968950450282496;2021-12-29 15:46:20+00:00; ;1476218033865695245;de;0;0;0;1;Twitter Web App;RT @Oderbruchscheu1: Edelstahl und Holz. Welch schöne Kombination für einen dauerhaft haltbaren #Ring. Einzelstück steht im #onlineshopping…;retweeted;Oderbruchscheu1;314;7;51
1302672593024176135;2021-12-29 15:45:03+00:00; ;1476217710359023622;de;0;0;0;0;Blog2Social APP;Weihnachtspostfilialen der Deutschen Post: Christkind, Weihnachtsmann und Nikolaus beantworten 648.850 Kinderbriefe. Spielzeuge, Malstifte oder Schminkzeug, auf den Wunschzetteln der Kinder. #Weihnachtsmann #Weihnachtspost  https://t.co/6bdK1IBCf5 https://t.co/gkM50RJ3FT;;LGHNews;2282;35;36
26486442;2021-12-29 15:44:08+00:00; ;1476217480658014219;de;1;0;1;0;Twitter Web App;@sc_20201 @nikolaus_br Und das große Schin auf der Mesusa steht wohl für das  Schemah Israel ...  das jüdische  Glaubensbekenntnis  aus 5. Mose 6,4ff., siehe: https://t.co/jn3RIsFGIz;replied_to;simonanderegg;5586;592;1914
1016294349578080256;2021-12-29 15:41:35+00:00; ;1476216837398532100;de;1;0;0;0;Twitter for Android;@simonanderegg @nikolaus_br Dankeschön! Ich wusste es nicht. 😊;replied_to;sc_20201;38123;1030;2025
26486442;2021-12-29 15:40:33+00:00; ;1476216578643570706;de;3;0;2;0;Twitter Web App;@sc_20201 @nikolaus_br Die ersten zehn Buchstaben des hebräischen Alphabets sind gleichzeitig auch die Zahlen von 1 - 10, wohl ein Hinweis auf den Dekalog = die Zehn Gebote. Ich nehme an, dass der Text genau diesen Abschnitt aus 2. Mose 20 oder 5. Mose 5 enthält, der aber noch auf dem Kopf steht! 😉;replied_to;simonanderegg;5586;592;1914
1016294349578080256;2021-12-29 15:35:00+00:00; ;1476215180065492999;de;1;0;1;0;Twitter for Android;@nikolaus_br Und was steht auf der Mesusa (auf dem Metallteil) drauf?;replied_to;sc_20201;38123;1030;2025
67024782;2021-12-29 15:34:34+00:00; ;1476215071126786056;de;0;0;0;72;Twitter Web App;RT @milaelaine1: Ich wünsche euch allen einen schönen Nikolaus Tag!🎅❤  I wish you all a nice St. Nicholas Day! 🎅❤ https://t.co/zi2GqTx27E;retweeted;DaddyWhoQ;16519;233;1124
1016294349578080256;2021-12-29 15:32:47+00:00; ;1476214624047489032;de;2;0;1;0;Twitter for Android;@nikolaus_br Schön 😃;replied_to;sc_20201;38123;1030;2025
1419934795971371029;2021-12-29 15:16:39+00:00; ;1476210562933706753;de;0;0;0;2;Twitter for Android;RT @MagdaleneFaber: Es gibt kurzfristige neue Impftermine im Impfzentrum Wolbeck! Bitte weitersagen!  https://t.co/GIDndgC6Tf  #impfengegen…;retweeted;gilligan1860;126;4;52
1282011611268603905;2021-12-29 15:12:51+00:00; ;1476209604489007106;de;6;0;1;0;Twitter for Android;@chrissibaldi @HandIOfIBlood @KalleKoschinsky Leider muss ich aber zustimmen, Risiko ist nach ca. 850 Brettspielen eher so der Schoko Nikolaus aus den Premium Schokoladen, essbar aber lange nicht das beste;replied_to;TSchmim;137;19;80
2187211327;2021-12-29 14:57:08+00:00; ;1476205649906253831;de;0;0;0;192;Twitter for Android;RT @reitschuster: Jakob Augstein: „Intensivstationen leeren sich von ganz alleine“. Der Spiegel-Erbe als Corona-Maßnahmenkritiker. „Hören S…;retweeted;Bereicherung_00;1082;40;27
1418201711156469762;2021-12-29 14:54:13+00:00; ;1476204915571798016;de;0;0;0;2;Twitter Web App;RT @AGerlitzki: D a Nikolaus sogt für des Joahr: Pfüat eich Gott, bleibts gsund und brav!...🎅💫✨ https://t.co/6EPm1jWHX2;retweeted;Flowi_s;52518;4857;5310
856222934754619402;2021-12-29 14:42:52+00:00; ;1476202059032584193;de;6;0;1;2;Twitter for Android;D a Nikolaus sogt für des Joahr: Pfüat eich Gott, bleibts gsund und brav!...🎅💫✨ https://t.co/6EPm1jWHX2;;AGerlitzki;70123;1495;1887
218484229;2021-12-29 14:15:02+00:00; ;1476195058294607876;de;0;0;0;0;Buffer;Weihnachten | 3 x Süßigkeiten Korb Schneemann Nikolaus und Rentier | Haus und Garten Dekoration Günstig Online Kaufen #accessoires #garten #deko #dekoration #wohnen #einrichten #idee #lampen #geschenk #DIY #uhren #geburtstag #dekoideen  https://t.co/yut56sareg https://t.co/Q3MSneC1Ii;;Modewelt_Online;415069;19130;1064
479445216;2021-12-29 14:11:11+00:00; ;1476194089657937925;de;0;0;0;3;Twitter Web App;RT @KWunsam: Unsere Zeitreise geht heute zurück in das Jahr 1907. Vom KIrchturm der Kirche St. Nikolaus in Rosenheim blicken wir über die I…;retweeted;FWWinterberg;705521;20671;20873
1309811119490510855;2021-12-29 14:10:20+00:00; ;1476193873693233152;de;0;0;0;2469;Twitter for iPhone;RT @LastKobeAlive: Erich Kästner einfach geilster Antifaschist. Wünscht sich Naziprügel zu Nikolaus. https://t.co/7DY9kVRwKQ;retweeted;XRLandshut;4189;214;270
1397245786887446531;2021-12-29 13:57:42+00:00; ;1476190695048232965;de;0;0;0;0;Twitter Web App;Nikolaus Buttnmandl und Kramperl im Berchtesgadener Tal - Berchtesgaden ... https://t.co/3J8WMmED0X via @YouTube;;jerome_zuber;1511;14;197
1061303592622141442;2021-12-29 13:32:15+00:00; ;1476184291017175042;de;0;0;0;192;Twitter Web App;RT @reitschuster: Jakob Augstein: „Intensivstationen leeren sich von ganz alleine“. Der Spiegel-Erbe als Corona-Maßnahmenkritiker. „Hören S…;retweeted;roemmermann;119336;1309;2666
44680547;2021-12-29 13:28:42+00:00; ;1476183394883190791;de;1;0;1;0;Twitter for iPhone;Habe heute ein altes Nikolausfoto zugeschickt bekommen. DAS! Ist der Grund wieso der Nikolaus nie persönlich zu uns kommt.   Ich hatte so eine Angst davor!! Das ist eine Vollgummimaske. https://t.co/Th7O5ZA5dp;;Rappelkiste87;4978;105;336
1382050064089161730;2021-12-29 13:08:09+00:00; ;1476178222723260430;de;0;0;0;0;Twitter for iPad;@nerd_at_home Die mag ich auch nicht! Und auch nicht als Osterhase, oder Nikolaus.;replied_to;AuroraVanish;6780;244;320
1214868063612555264;2021-12-29 12:30:37+00:00; ;1476168780896210950;de;0;0;0;192;Twitter for Android;RT @reitschuster: Jakob Augstein: „Intensivstationen leeren sich von ganz alleine“. Der Spiegel-Erbe als Corona-Maßnahmenkritiker. „Hören S…;retweeted;JensHaase7;64594;101;19
4754490641;2021-12-29 12:16:49+00:00; ;1476165307513323523;de;0;0;0;192;Twitter for iPad;RT @reitschuster: Jakob Augstein: „Intensivstationen leeren sich von ganz alleine“. Der Spiegel-Erbe als Corona-Maßnahmenkritiker. „Hören S…;retweeted;Thekla47;20810;916;2836
1331906291124547584;2021-12-29 12:05:14+00:00; ;1476162390844747778;de;0;0;0;0;Twitter for iPhone;Der Reichtum der Kirche - komplette Dokumentation https://t.co/tPfxZYMENX via @YouTube Das ist der  Bullen Vertrag von Nikolaus ist in Kraft nach dem Fall von osmanischen Reich was ja mit Fatih Sultan Mehmet 1452 Eroberungen von Istanbul außer Kraft gesetzt wurde 🍎 https://t.co/OwhMpx7deY;;NazliAktas16;15751;9;1
1343298837088264193;2021-12-29 11:54:54+00:00; ;1476159789096972292;de;0;0;0;3;Twitter for Android;RT @KWunsam: Unsere Zeitreise geht heute zurück in das Jahr 1907. Vom KIrchturm der Kirche St. Nikolaus in Rosenheim blicken wir über die I…;retweeted;Frankscheerich1;56038;679;2804
1363841127590350850;2021-12-29 11:51:27+00:00; ;1476158922239188992;de;18;1;0;3;Blog2Social APP;Unsere Zeitreise geht heute zurück in das Jahr 1907. Vom KIrchturm der Kirche St. Nikolaus in Rosenheim blicken wir über die Innenstadt.  https://t.co/ImlQXmDPiW https://t.co/FkrB1jA8Bs;;KWunsam;45691;3077;1610
819046932798705668;2021-12-29 11:49:39+00:00; ;1476158467555708932;de;0;0;0;0;Twitter for Android;@piWiesentheid @SchmiddieMaik Wie war das mit der lauten Minderheit? Zum Teufel mit euch!  War da nicht mal was mit dem heiligen St. Nikolaus, einem Griechen, der in der heutigen Türkei begraben ist?  Der rundliche,  Ho ho ho -rufende, Vollbartträger in Rot mit Rentier-Schlitten ist doch eher eine Kunstfigur.;replied_to;Pommesfritz1214;928;8;56
1391996224711106563;2021-12-29 11:38:22+00:00; ;1476155630587101193;de;0;0;0;2;Twitter Web App;RT @KWunsam: Unsere Zeitreise geht heute zurück in das Jahr 1907. Vom KIrchturm der Kirche St. Nikolaus in Rosenheim blicken wir über die I…;retweeted;PennyLa44338382;34917;1002;986
3042305884;2021-12-29 11:36:02+00:00; ;1476155044303097857;de;0;0;0;4;Twitter for iPhone;RT @DeutschePostDHL: Weihnachtspostfilialen der Deutschen Post: Christkind, Weihnachtsmann und Nikolaus beantworten 648.850 Kinderbriefe. h…;retweeted;dpdhl_edenhofer;2737;746;605
1431324537799561217;2021-12-29 11:35:47+00:00; ;1476154978251251713;de;0;0;0;73;Twitter for Android;RT @blondehexe90: Schönen Nikolaus Tag Euch 🤶🎅#blondehexe #mariawolters https://t.co/fvKiWiifSF;retweeted;nobby212;4442;213;5000
956617958079586304;2021-12-29 11:29:32+00:00; ;1476153406725230593;de;2;0;0;0;Twitter for Android;@Natascha_Strobl Ich hätte schon Spaß daran, wenn der Nikolaus Rassisten in ein überdimensioniertes Tintenfass tunken würde;replied_to;phil_moni;3523;44;63
1363841127590350850;2021-12-29 11:18:03+00:00; ;1476150517927759873;de;24;0;3;2;Blog2Social APP;Unsere Zeitreise geht heute zurück in das Jahr 1907. Vom KIrchturm der Kirche St. Nikolaus in Rosenheim blicken wir über die Innenstadt.  https://t.co/eCuEh4reSR https://t.co/mmxXbLYjtr;;KWunsam;45691;3077;1610
49446718;2021-12-29 11:10:12+00:00; ;1476148542041436166;de;0;0;0;66;Twitter Web App;RT @PeterBorbe: Sog.  Klimaschützer  ziehen nachts durch die Straßen von #München und lassen Luft aus SUV-Reifen. Ein gefährlicher Eingriff…;retweeted;ludo7s;103682;1692;2134
820986246587711488;2021-12-29 10:40:37+00:00; ;1476141097319608321;de;1;0;1;0;Twitter Web App;@Coco_von_Quadt Valide Frage! Kennst du diese kleinen Shoko Koalas? Sowas in groß als Nikolaus!;replied_to;Lord_Sixtus;124092;6388;976
808725472553168897;2021-12-29 10:33:54+00:00; ;1476139404771090436;de;0;0;0;66;Twitter for Android;RT @PeterBorbe: Sog.  Klimaschützer  ziehen nachts durch die Straßen von #München und lassen Luft aus SUV-Reifen. Ein gefährlicher Eingriff…;retweeted;hesti5759;91908;798;808
1461416644182429703;2021-12-29 10:32:10+00:00; ;1476138969180127234;de;0;0;0;66;Twitter for Android;RT @PeterBorbe: Sog.  Klimaschützer  ziehen nachts durch die Straßen von #München und lassen Luft aus SUV-Reifen. Ein gefährlicher Eingriff…;retweeted;WinWinChester3;3430;756;896
59847952;2021-12-29 10:29:53+00:00; ;1476138395411922946;de;0;0;0;66;Twitter for iPad;RT @PeterBorbe: Sog.  Klimaschützer  ziehen nachts durch die Straßen von #München und lassen Luft aus SUV-Reifen. Ein gefährlicher Eingriff…;retweeted;Hellegatt;43502;715;838
225452189;2021-12-29 10:28:56+00:00; ;1476138158282711042;de;0;0;0;66;Twitter for Android;RT @PeterBorbe: Sog.  Klimaschützer  ziehen nachts durch die Straßen von #München und lassen Luft aus SUV-Reifen. Ein gefährlicher Eingriff…;retweeted;wolfi232;24479;4343;4993
77838776;2021-12-29 10:15:58+00:00; ;1476134892190773248;de;0;0;0;0;Newsposter-BOT;Christkind &amp  Co beantworten 648.850 Kinderbriefe  Weihnachtsmann,  Christkind und Nikolaus haben in den sieben Weihnachtspostfilialen der Deutschen Post in diesem Jahr etwa 648.850 Kinderbriefe beantwortet. Das seien etwas weniger als im ...  https://t.co/l7aQnJa8Xt;;News__Poster;503982;1856;3382
77838776;2021-12-29 10:01:04+00:00; ;1476131142940114946;de;0;0;0;0;Newsposter-BOT;Christkind &amp  Co beantworten 648.850 Kinderbriefe  Weihnachtsmann, Christkind und Nikolaus haben in den sieben Weihnachtspostfilialen der Deutschen Post in diesem Jahr etwa 648.850 Kinderbriefe beantwortet. Das seien etwas weniger als im ...  https://t.co/GpntxaIiKE;;News__Poster;503982;1856;3382
1374737928971255808;2021-12-29 09:33:21+00:00; ;1476124168416604166;de;0;0;0;1;Twitter for Android;RT @polizei_nrw_do: Nikolaus 2021 - kein guter Tag für zwei Trickbetrügerinnen: https://t.co/NEQtVpeOG7 https://t.co/7VSDnKcEb9;retweeted;Erik85348200A;5283;60;470
760817681914273794;2021-12-29 09:32:39+00:00; ;1476123990435454984;de;0;0;0;0;Twitter for Android;@nikolaus_br Sieht sehr edel aus.❤;replied_to;Jesusverehrer;806;724;504
197352549;2021-12-29 09:29:27+00:00; ;1476123188878786561;de;5;1;0;4;Twitter Web App;Weihnachtspostfilialen der Deutschen Post: Christkind, Weihnachtsmann und Nikolaus beantworten 648.850 Kinderbriefe. https://t.co/63DVv8hw9h;;DeutschePostDHL;13650;43563;1364
1410296465986134022;2021-12-29 09:11:49+00:00; ;1476118748750913549;de;0;0;0;158;Twitter for Android;RT @GermanDream18: Ich hoffe Ihr hattet einen fleißigen Nikolaus ❤ https://t.co/Ji6LqPiyEp;retweeted;PatrickSchade41;651;5;21
1454144791810301964;2021-12-29 08:54:14+00:00; ;1476114326016741377;de;0;0;0;4;Twitter for Android;RT @inzest_: Habe zu Nikolaus ganz viele #Zuckerstangen geschenkt bekommen. ➡️ https://t.co/yfQKsvsmI3 https://t.co/R8M17X6Yup;retweeted;Transdaughter95;17;5;121
1334223919964971008;2021-12-29 08:52:28+00:00; ;1476113879004495876;de;0;0;0;192;Twitter for Android;RT @reitschuster: Jakob Augstein: „Intensivstationen leeren sich von ganz alleine“. Der Spiegel-Erbe als Corona-Maßnahmenkritiker. „Hören S…;retweeted;Tom09303170;65819;792;2043
769128278;2021-12-29 08:51:19+00:00; ;1476113589568262150;de;12;0;0;1;Facelift-Cloud;Nikolaus 2021 - kein guter Tag für zwei Trickbetrügerinnen: https://t.co/NEQtVpeOG7 https://t.co/7VSDnKcEb9;;polizei_nrw_do;29405;65133;170
1420498158577242116;2021-12-29 08:45:19+00:00; ;1476112080390561796;de;0;0;0;0;Twitter;#Nachrichten POL-DO: Nikolaus 2021 - kein guter Tag für zwei Trickbetrügerinnen - https://t.co/oNFtvoyVJQ https://t.co/aEsMs38PH3;;United_Radio_DE;29168;15;272
1468011276328751104;2021-12-29 07:34:14+00:00; ;1476094193781071877;de;0;0;0;192;Twitter for iPhone;RT @reitschuster: Jakob Augstein: „Intensivstationen leeren sich von ganz alleine“. Der Spiegel-Erbe als Corona-Maßnahmenkritiker. „Hören S…;retweeted;andi_schaaf;153;16;74
589338063;2021-12-29 07:14:17+00:00; ;1476089171815145472;de;2;0;1;0;Twitter Web App;@Ed_vom_Knopf Reste eines Lindt-Schoko-Nikolaus, was? 🧐😂🚜🎅🍫🎅🍫;replied_to;63Wolfi;11247;64;45
1223364054019985408;2021-12-29 06:40:37+00:00; ;1476080700206063618;de;5;0;0;0;Twitter for iPhone;@martinsutercom Im Zusatztürchen 2️⃣9️⃣ riecht es leider ziemlich ranzig. Apfel, Nuß und Mandelkern ißt hier wirklich keiner gern  die schimmligen Delikatessen hatte der Nikolaus vergessen.  #poesiepingpong;replied_to;heitogone;701;60;88
14324983;2021-12-29 06:31:02+00:00; ;1476078287969746944;de;1;0;0;0;Twitter Web App;Nach den holprigen Groko-Jahren hat die Ampel gute Start-Bedingungen, schreibt @NikolausBlome in seinem Gastbeitrag in der turi2 edition #16. Zugleich warnt der RTL-Politikchef die Kolleginnen davor, “atemlos-aktivistischer Teil der Politik zu werden”. https://t.co/rkkvBFgoSt;;turi2;81533;45583;1828
1189599077329260546;2021-12-29 06:18:33+00:00; ;1476075147266301952;de;0;0;0;10;Twitter for iPhone;RT @AngeliqueAnus: Ich wünsche euch heute einen Arschgeilen Nikolaus Tag !! Holt euch gepflegt einen runter Leckt die Stiefel &amp  den Arsch e…;retweeted;BrazilLeather;1751;228;231
791951003209768960;2021-12-29 05:42:07+00:00; ;1476065975929753602;de;0;0;0;0;dlvr.it;Schaue es dir an--&gt  https://t.co/Tm6744C55N MEINE FOTZE HAT EIN DATE MIT DEM SCHOKI-NIKOLAUS UND WIRD VERNASCHT!: Merry Christmas.... Da ich ein unartig braves Mädchen war, kommt der Nikolaus heute persönlich… https://t.co/7MtW3Aw7AB &lt --Schaue es dir an #realsex #sex #filme;;AmateurPorno18;111670;1587;226
1277193540892856320;2021-12-29 05:16:02+00:00; ;1476059411684548612;de;0;0;0;0;ausverkauf.eu;Weihnachts Shirt Feiertage Geschenk Geschenkidee Nikolaus T-Shirt - https://t.co/5TckPUuwhJ Shirt Feiertage Geschenk Geschenkidee Nikolau... https://t.co/4qKtdKU7gM;;AusverkaufE;442055;2;157
1441201022785884169;2021-12-29 04:58:30+00:00; ;1476055000082108416;de;0;0;0;0;Radiologik DJ;Now streaming on KOWS:  Bach: Cantata #24, BWV 24,  Ein Ungefärbt Gemüte  - Die Heuchelei Ist Eine Brut - Nikolaus Harnoncourt, Gustav Leo;;kows925;10005;16;1
993008715044401153;2021-12-29 04:37:28+00:00; ;1476049709068439554;de;0;0;1;0;Twitter Web App;@Point1a Du glaubst denen auch dass es den Nikolaus gibt wenn sie es sagen. 🐑 Määääh.;replied_to;masturbierbauch;700;42;91
1411480458811088896;2021-12-29 04:21:15+00:00; ;1476045624634232840;de;0;0;0;16;Twitter Web App;RT @Blackbeautys3: Heute Nikolaus Spezial schaut vorbei..link in Bio onlyFans https://t.co/tkSHYOPOFh;retweeted;brittnic31;3079;51;1643
1224301805217161218;2021-12-29 03:25:00+00:00; ;1476031470724653057;de;0;0;0;192;Twitter Web App;RT @reitschuster: Jakob Augstein: „Intensivstationen leeren sich von ganz alleine“. Der Spiegel-Erbe als Corona-Maßnahmenkritiker. „Hören S…;retweeted;Ark_of_Info_2;25797;670;1017
900175827190648832;2021-12-29 03:16:22+00:00; ;1476029297320251397;de;0;0;0;116;Twitter for Android;RT @_anna_kraus: Ich wünsche euch allen einen schönen Nikolaus Tag und freue mich von euch zu hören und retweetet zu werden. Das ganze Vide…;retweeted;JuanPer3051;19047;177;1418
1351997213900218372;2021-12-29 02:25:30+00:00; ;1476016497462026240;de;0;0;0;192;Twitter for iPhone;RT @reitschuster: Jakob Augstein: „Intensivstationen leeren sich von ganz alleine“. Der Spiegel-Erbe als Corona-Maßnahmenkritiker. „Hören S…;retweeted;Perkoped;876;13;57
1465738832377221121;2021-12-29 02:19:54+00:00; ;1476015086783377410;de;0;0;0;192;Twitter for Android;RT @reitschuster: Jakob Augstein: „Intensivstationen leeren sich von ganz alleine“. Der Spiegel-Erbe als Corona-Maßnahmenkritiker. „Hören S…;retweeted;ElkeLorenz11;1538;66;104
1463845896395931652;2021-12-29 01:46:25+00:00; ;1476006659252228098;de;0;0;0;10;Twitter for Android;RT @PayLadyLana: Hoffe ihr hattet alle einen erfolgreichen und schönen Nikolaus ) 🎅  #Findom #chuckold #Goddess #Sklaven #Geldsklaven #Zahl…;retweeted;x_rexxii;98;2;9
1239567022293483522;2021-12-29 01:39:03+00:00; ;1476004806141616129;de;0;0;0;192;Twitter for iPhone;RT @reitschuster: Jakob Augstein: „Intensivstationen leeren sich von ganz alleine“. Der Spiegel-Erbe als Corona-Maßnahmenkritiker. „Hören S…;retweeted;Thisis_GM;63269;577;736
1021370899302404098;2021-12-29 01:13:29+00:00; ;1475998371043229700;de;1;0;0;0;Twitter for Android;Nachtgedanken: Das Malzeichen des Tieres? 666? Vielleicht die Anzahl funktionierender und fehlerfrei agierender Qubits auf den neuen Quantenprozessoren? Bewusstsein und Versklavung der Biologischen in der Zukunft? Ich schaffe nicht mal, das Haus vom Nikolaus zu malen. Nacht.;;blackbleatsblog;442;4;44
1284473275184226304;2021-12-29 00:00:01+00:00; ;1475979885894148096;de;0;0;0;2;Twitter for Android;RT @JoergRMayer: @Eschentharrn Nikolaus Blome ist über die letzten Jahre wirklich kontinuierlich komischer geworden.;retweeted;Antoine_Sulo;65090;1391;4999
1348588073697890305;2021-12-28 23:37:22+00:00; ;1475974182554984451;de;0;0;0;192;Twitter Web App;RT @reitschuster: Jakob Augstein: „Intensivstationen leeren sich von ganz alleine“. Der Spiegel-Erbe als Corona-Maßnahmenkritiker. „Hören S…;retweeted;BirklWerner;14528;409;285
806635113345904640;2021-12-28 23:34:32+00:00; ;1475973469980532741;de;0;0;0;192;Twitter for Android;RT @reitschuster: Jakob Augstein: „Intensivstationen leeren sich von ganz alleine“. Der Spiegel-Erbe als Corona-Maßnahmenkritiker. „Hören S…;retweeted;sonjafu2007;142606;1652;1825
1268883077016817669;2021-12-28 23:26:55+00:00; ;1475971553103958021;de;0;0;0;192;Twitter for iPhone;RT @reitschuster: Jakob Augstein: „Intensivstationen leeren sich von ganz alleine“. Der Spiegel-Erbe als Corona-Maßnahmenkritiker. „Hören S…;retweeted;cloud_stories;2520;56;53
591422285;2021-12-28 23:26:29+00:00; ;1475971444744101897;de;0;0;0;192;Twitter for iPad;RT @reitschuster: Jakob Augstein: „Intensivstationen leeren sich von ganz alleine“. Der Spiegel-Erbe als Corona-Maßnahmenkritiker. „Hören S…;retweeted;DrThomasBruns;207740;1730;1021
835031537921949696;2021-12-28 23:21:15+00:00; ;1475970127371898884;de;0;0;0;192;Twitter Web App;RT @reitschuster: Jakob Augstein: „Intensivstationen leeren sich von ganz alleine“. Der Spiegel-Erbe als Corona-Maßnahmenkritiker. „Hören S…;retweeted;HHahnlein;67424;1685;2168
2505190034;2021-12-28 22:49:48+00:00; ;1475962213081001995;de;0;0;0;192;Twitter for iPhone;RT @reitschuster: Jakob Augstein: „Intensivstationen leeren sich von ganz alleine“. Der Spiegel-Erbe als Corona-Maßnahmenkritiker. „Hören S…;retweeted;coalins1;22277;29;186
1447927651902148611;2021-12-28 22:48:16+00:00; ;1475961828102578178;de;4;0;0;0;Twitter for Android;@DCeepunkt @Natascha_Strobl Die  Beichte ist auch gruselig, und die Manipulationen in der Bibel, überhaupt ist Religion nix für Kinder. Am meisten Angst hatte ich vorm Nikolaus auf den SpD NikolausVeranstaltungen , der doch glatt wusste, was ich Böses oder Gutes gemacht hatte. Jahrgang 59;replied_to;illiwacker;332;1;23
471885357;2021-12-28 22:35:02+00:00; ;1475958497883865090;de;0;0;2;0;Twitter Web App;@DHLPaket Wieso kann man keine DM mehr schicken? Warum hat es keiner von euch mehr nötig, auf zahlreiche Meldungen von mir mal zu antworten?  Ein Paket für mich liegt seit Nikolaus 05./06.Dez.2021 in Dorsten rum und bewegt sich nicht mehr.Sollte auch noch ein Formular ausfüllen😡;;TimoBeil_;186054;10064;9700
790653885501374464;2021-12-28 22:31:53+00:00; ;1475957704548040711;de;0;0;0;192;Twitter for Android;RT @reitschuster: Jakob Augstein: „Intensivstationen leeren sich von ganz alleine“. Der Spiegel-Erbe als Corona-Maßnahmenkritiker. „Hören S…;retweeted;need_history;66451;2544;5000
